product_id,product_desc,magnitude,product_weight,unit,product_USP,MRP,MRP_per_pack,selling_price,sp_per_pack,base_price,base_unit,subscription_price,discount_text,brand,main_category,sub_category1,sub_category2,avg_rating,children,about_the_product
1223145,Refined Sunflower Oil,3000,3 x 1 L,ml,,390,,327,,109,L,327,16% OFF,Sunpure ,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",4.2,N,"About the Product:
Sunpure refined sunflower oil is a non-volatile oil extracted from sunflower seeds.
It is one of the best-known edible oils and is useful for cooking and frying food items.
There are two things which will strike you about this oil; amazing fragrance and purity.
Other Product Info:
EAN Code: 1223145 Manufactured & Marketed By:M.K AGROTECH PRIVATE LIMITEDCountry of origin: IndiaBest before 09-11-2024 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
274120,Refined Sunflower Oil,1000,1 L,ml,,130,,111,,111,L,111,15% OFF,Sunpure ,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",4.2,Y,"About the Product:
Sunpure Refined Sunflower Oil is a premium cooking oil chosen for its lightness and versatility in the kitchen. Extracted from the finest sunflower seeds, it boasts a high smoke point, making it ideal for frying, sautÃ©ing, and baking without compromising on taste or nutritional value. Its neutral flavour enhances the natural essence of dishes, ensuring a clean and healthy cooking experience. Packed with essential nutrients and free from cholesterol, Sunpure Refined Sunflower Oil supports overall well-being. Trusted by chefs and home cooks alike, it promises consistent quality and superior performance in every culinary creation.
Other Product Info:
EAN Code: 8908000502017Manufactured & Marketed By: M.K AGROTECH PRIVATE LIMITEDCountry of origin: IndiaFSSAI Number:Best before __PSL__ days from the delivery date.Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory Bus Stop. KR Puram, Bangalore - 560016 Email: customerservice@bigbasket.com
"
213273,Pure Ghee/Tuppa,1000,1 L,ml,Special Grade,630,,630,,630,L,630,,Nandini,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,4.1,N,"About the Product:
Nandini Ghee, produced by the Karnataka Milk Federation (KMF), is a premium quality clarified butter known for its rich aroma and authentic taste. Made from fresh cream, Nandini Ghee is a staple in many Indian households, valued for its purity and traditional preparation methods. It enhances the flavour of various dishes, from sweets and desserts to savoury recipes, and is also used for its medicinal and nutritional benefits in Ayurveda. Available in convenient packaging, Nandini Ghee maintains its freshness and quality, making it a trusted choice for cooking and dietary needs.
Other Product Info:
EAN Code:8902026101186FSSAI Number: 10015043001137Mantactured by:Kolar- Chikkaballapura District Co-operative Milk Producers' Societles Union Ltd.Kolar Dalry, NH 75, Huttur Post, Kolar - 563 102 Lic. No.10012043000195Marketed By: KMF Karnataka Co-operative Milk Producers' Federation Ltd., KMF Complex, Dr. M. H. Marigowda Road, Bengaluru - 560 029.Country of Origin: IndiaBest Before 24-12-2024.Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry dateFor Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address:Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore-560016, Email: customerservice@bigbasket.com
"
213253,Pure Ghee/Tuppa,500,500 ml,ml,Special Grade,315,,315,,0.63,ml,315,,Nandini,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,4.1,Y,"About the Product:
A taste of purity, Nandini Ghee is made from pure butter. It is fresh and pure with a delicious flavour. Hygienically manufactured and packed in a special pack to retain the goodness of pure ghee. Available in 200 ml, 500 ml, 1000 ml packs & 15 kg tins.
How to Use:
Ghee can be used for deep frying and also for preparing dishes. |
Other Product Info:
EAN Code: 8902026101179Manufactured & Marketed by: Karnataka Co-operative Milk Producers' Federation LimitedCountry of Origin: IndiaBest before 11-05-2025Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory Bus Stop. KR Puram, Bangalore - 560016 Email: customerservice@bigbasket.com
"
148674,Pure Ghee/Tuppa,200,200 ml,ml,,141,,141,,0.71,ml,141,,Nandini,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,4.1,Y,"About the Product:
Ghee is a type of clarified butter commonly used in Indian cooking and various South Asian cuisines. Ghee has a rich, nutty flavour and high smoke point, making it ideal for frying, sautÃ©ing, and seasoning dishes. It is also used in traditional sweets and as a flavour enhancer in a range of recipes. Ghee is prized for its culinary versatility and distinctive taste.
Other Product Info:
EAN Code: 8902026101438 FSSAI Number: 10015043001137 Manufactured by: Kolar- Chikkaballapura District Co-operative Milk Producers' Societies Union Ltd. Kolar Dairy, NH 75, Huttur Post, Kolar - 563 102 Lic. No. 10012043000195 Marketed By: OKMF Karnataka Co-operative Milk Producers' Federation Ltd., KMF Complex, Dr. M. H. Marigowda Road, Bengaluru - 560 029. Country of Origin: IndiaBest before 24-12-2024Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory Bus Stop. KR Puram, Bangalore - 560016 Email: customerservice@bigbasket.com
"
126906,Atta/Godihittu - Whole Wheat,10000,10 kg,g,"0% Maida, 100% Atta",603,,500,,50,kg,500,17% OFF,Aashirvaad,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Atta Whole Wheat,4.1,N,"About the Product:
Launched on 27th May 2002, Aashirvaad Whole Wheat Atta has now become number one in branded packaged atta across the country. Behind every Aashirvaad pack are the Indian farmers and Aashirvaad experts who’ve made the atta with extra care. Aashirvaad prides itself in making 100% pure whole wheat atta with all its natural dietary fibres intact which ensure that you and your family receive optimum nutrition for a healthy life. Directly sourced from a wide network of Indian rural farmers, Aashirvaad Superior MP Atta is Made in India. They are showered with just the right amount of rain and sun-kissed to perfection which allows the grains to be heavy on the palm and amber in colour. The grain produce goes through a 3-step cleaning process that ensures the best quality of wheat grains. These expertly sourced grains undergo mechanised packaging that ensures zero human contact and 100% safety. To ensure the retention of the wheat’s high nutritional value, the grains are ground using the traditional ‘chakki’ method. This helps locking-in the highest nutritional value in whole wheat flour. The dietary fibres and natural nutrients help in easy digestion and supporting immunity which is essential for your family’s daily intake. The dough made from Aashirvaad Superior MP Atta absorbs more water which makes sure that the rotis remain softer for a longer period. You and your family can lead a fit and healthier lifestyle as you enjoy soft, fluffy and delicious rotis from this naturally protein-rich whole wheat atta.
Features:
Aashirvaad Superior MP Atta is made using the 4-step advantage process of sourcing, 3-step cleaning, no-touch packaging and Nutri-lock.
Wheat for Aashirvaad Atta is sourced from 6500+ selection centres across the country.
Wheat grains undergo a 3-step cleaning process.
The mechanised packaging ensures that the atta remains untouched by hand, thereby making it hygienic.
The Nutri-lock helps ensure the goodness and nourishment of whole wheat.
Aashirvaad Superior MP Atta is India's No.1 Atta Brand.
How to Use:
Use it to make rotis, phulkas and more.
Store in a cool, dry and hygienic place.
Benefits:
Premium quality
Perfect for Indian cooking
Hygienically packed.
Other Product Info:
EAN Code: 8901725016869   Manufactured Name & Marketed By :ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071. FSSAI : Country of Origin: India Best Before 25-09-2024.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
30006887,Atta/Godihittu - Whole Wheat,1000,1 kg,g,"0% Maida, 100% Atta",70,,65.52,,65.52,kg,65.52,6% OFF,Aashirvaad,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Atta Whole Wheat,4.1,Y,"About the Product:
Launched on 27th May 2002, Aashirvaad Whole Wheat Atta has now become number one in branded packaged atta across the country. Behind every Aashirvaad pack are the Indian farmers and Aashirvaad experts who’ve made the atta with extra care. Aashirvaad prides itself in making 100% pure whole wheat atta with all its natural dietary fibres intact which ensures that you and your family receive optimum nutrition for a healthy life. Directly sourced from a wide network of Indian rural farmers, Aashirvaad Superior MP Atta is Made in India. They are showered with just the right amount of rain and sun-kissed to perfection which allows the grains to be heavy on the palm and amber in colour. The grain produce goes through a 3-step cleaning process that ensures the best quality of wheat grains. These expertly sourced grains undergo mechanised packaging that ensures zero human contact and 100% safety. To ensure the retention of the wheat’s high nutritional value, the grains are ground using the traditional ‘chakki’ method. This helps locking-in the highest nutritional value in whole wheat flour. The dietary fibres and natural nutrients help in easy digestion and supporting immunity which is essential for your family’s daily intake. The dough made from Aashirvaad Superior MP Atta absorbs more water which makes sure that the rotis remain softer for a longer period. You and your family can lead a fit and healthier lifestyle as you enjoy soft, fluffy and delicious rotis from this naturally protein-rich whole wheat atta
Ingredients:
Whole Wheat
Features:
1. Aashirvaad Superior MP Atta is made using the 4-step advantage process of sourcing, 3-step cleaning, no-touch packaging and nutri-lock.
2. Wheat for Aashirvaad Atta is sourced from 6500+ selection centres across the country.
3. Wheat grains undergo a 3-step cleaning process.
4. The mechanised packaging ensures that the atta remains untouched by hands, thereby making it hygienic.
5. The Nutri-lock helps ensure the goodness and nourishment of whole wheat.
6. Aashirvaad Superior MP Atta is India's No.1 Atta Brand
Other Product Info:
EAN Code: 8901725016838 Manufactured & Marketed by:ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071. Country of Origin:IndiaBest before 25-09-2024
Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email:customerservice@bigbasket.com
"
161826,Atta/Godihittu - Whole Wheat,2000,2 kg,g,"0% Maida, 100% Atta",131,,126.5,,63.25,kg,126.5,₹5 OFF,Aashirvaad,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Atta Whole Wheat,4.1,Y,"About the Product:
Launched on 27th May 2002, Aashirvaad Whole Wheat Atta has now become the number one branded packaged atta across the country. Behind every Aashirvaad pack are the Indian farmers and Aashirvaad experts who have made the atta with extra care. Aashirvaad prides itself on making 100% pure whole wheat atta with all its natural dietary fibres intact, ensuring that you and your family receive optimum nutrition for a healthy life. Directly sourced from a wide network of Indian rural farmers, Aashirvaad Superior MP Atta is Made in India. The grains are showered with just the right amount of rain and sun-kissed to perfection, allowing them to be heavy on the palm and amber in colour. The grain produce goes through a 3-step cleaning process that ensures the best quality of wheat grains. These expertly sourced grains undergo mechanised packaging that ensures zero human contact and 100% safety. To ensure the retention of the wheatâ€™s high nutritional value, the grains are ground using the traditional â€˜chakkiâ€™ method, helping to lock in the highest nutritional value in whole wheat flour. The dietary fibres and natural nutrients help in easy digestion and supporting immunity, which is essential for your familyâ€™s daily intake. The dough made from Aashirvaad Superior MP Atta absorbs more water, ensuring that the rotis remain softer for a longer period. You and your family can lead a fit and healthier lifestyle as you enjoy soft, fluffy, and delicious rotis from this naturally protein-rich whole wheat atta.
Features:
Aashirvaad Superior MP Atta is made using the 4-step advantage process of sourcing, 3-step cleaning, no-touch packaging, and nutri-lock.Wheat for Aashirvaad Atta is sourced from 6500+ selection centres across the country.Wheat grains undergo a 3-step cleaning process.The mechanised packaging ensures that the atta remains untouched by hands, thereby making it hygienic.The Nutri-lock helps ensure the goodness and nourishment of whole wheat.Aashirvaad Superior MP Atta is India's No.1 Atta Brand.
Other Product Info:
EAN Code: 8909081002779Manufactured & marketed by:ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071. Country of Origin:IndiaBest before __PSL__ days from the delivery date.Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory Bus Stop. KR Puram, Bangalore - 560016 Email: customerservice@bigbasket.com
"
126903,Atta/Godihittu - Whole Wheat,5000,5 kg,g,"0% Maida, 100% Atta",335,,297.82,,59.56,kg,297.82,11% OFF,Aashirvaad,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Atta Whole Wheat,4.1,Y,"About the Product:
Launched on 27th May 2002, Aashirvaad Whole Wheat Atta has now become number one in branded packaged atta across the country. Behind every Aashirvaad pack are the Indian farmers and Aashirvaad experts who’ve made the atta with extra care. Aashirvaad prides itself in making 100% pure whole wheat atta with all its natural dietary fibres intact which ensure that you and your family receive optimum nutrition for a healthy life. Directly sourced from a wide network of Indian rural farmers, Aashirvaad Superior MP Atta is Made in India. They are showered with just the right amount of rain and sun-kissed to perfection which allows the grains to be heavy on the palm and amber in colour. The grain produce goes through a 3-step cleaning process that ensures the best quality of wheat grains. These expertly sourced grains undergo mechanised packaging that ensures zero human contact and 100% safety. To ensure the retention of the wheat’s high nutritional value, the grains are ground using the traditional ‘chakki’ method. This helps locking-in the highest nutritional value in whole wheat flour. The dietary fibres and natural nutrients help in easy digestion and supporting immunity which is essential for your family’s daily intake. The dough made from Aashirvaad Superior MP Atta absorbs more water which makes sure that the rotis remain softer for a longer period. You and your family can lead a fit and healthier lifestyle as you enjoy soft, fluffy and delicious rotis from this naturally protein-rich whole wheat atta.
How to Use:
Use it to make rotis, phulkas and more.Store in a cool, dry and hygienic place.
Benefits:
Premium qualityPerfect for Indian cookingHygienically packed.
Other Product Info:
EAN Code: 8901725016852 Manufactured Name & Marketed By: ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071.FSSAI :Country of Origin: India Best before 25-09-2024Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry dateFor Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory Bus Stop. KR Puram, Bangalore - 560016 Email: customerservice@bigbasket.com
"
40295212,Sona Masoori Super Premium Raw Rice Bag,26000,26 kg,g,,2600,,1775,,68.27,kg,1775,32% OFF,bb Royal,"Foodgrains, Oil & Masala",Rice & Rice Products,Raw Rice,,N,"About the Product:
Sona Masoori Super Premium raw rice, aged for over 18 months, is prized for its exceptional quality and rich flavour. With a distinct aroma and superior texture, it cooks to perfection, offering a delightful eating experience. Aged rice tends to be firmer and more flavourful, making it a preferred choice for those who appreciate premium rice varieties in their cooking.
How to Use:
Gently wash the rice with drinking water. Soak it in water for 2-3 minutes. For better cooking results, soak for 30 minutes prior to cooking. Drain the water and add flakes to the pan. Electric Cooker: Add 1 cup of rice to 2.0 cups of water and place it in an electric cooker, switch it on and wait for approximately 20 to 25 minutes. Allow it to cool for a few minutes and take out the rice to serve. Pressure Cooker: Add 1 cup of rice to 2.0 cups of water either directly in a pressure cooker or in compartment vessels, close the pressure cooker properly, put the whistle weight and keep the cooker on medium flame. Switch off the flame once 3 whistles are completed. Allow it to cool till the pressure in the cooker comes down completely, remove the weight and open the cooker to take out the rice to serve. Note: Water ratio may vary slightly for open cookware cooking when compared to pressure cooking. Water ratio may vary based on the texture of rice you desire, such as firm, soft, or sticky. |
Other Product Info:
EAN Code: 40295212  Manufacturer Name and Address: Super Market Grocery Supplies Pvt Ltd D No: 4/88/2 Part B Asst No:426, RAB Estates, Dhanekula Engineering College Road, Gangur, Krishna, Andhra Pradesh 521139  Marketed by: Bigbasket  Country of Origin: India  Best Before 09-11-2024.  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry dateFor Queries/Feedback/Complaints, contact our customer care executive at 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory Bus Stop. KR Puram, Bangalore - 560016 Email: customerservice@bigbasket.com
"
