product_id,product_desc,magnitude,product_weight,unit,product_USP,MRP,MRP_per_pack,selling_price,sp_per_pack,base_price,base_unit,subscription_price,discount_text,brand,main_category,sub_category1,sub_category2,avg_rating,children,about_the_product
1231881,"Indian Walnut Kernels - 100% Natural, Premium & Healthy, No Additives",400,2 X 200 g,g,,898,,665.42,,1.66,g,665.42,26% OFF,Grocery Farm,"Foodgrains, Oil & Masala",Dry Fruits,Other Dry Fruits,,N,"About the Product:
Walnut Kernels are a delicious supplement and therefore can be included in a routine diet. These include copper, folic acid, phosphorus, manganese, and vitamin E. They are soft in chewing and amazing in taste. These Walnut Kernels are relished by children and grownups alike. Walnut Kernels are most often eaten on their own as a snack and can be added to salads, pasta, breakfast cereals, soups and baked goods.
Ingredients:
Walnut Kernels.
How to Use:
Consume the daily dose of healthy Nuts & Dry fruits.Perfect to include in your nutrition as part of a healthy diet.Great to snack. Walnuts are great for baked goods and breakfast treats.
Nutritional Facts:
As Per 100gEnergy 639.54kcalTotal Fat 62.32gSaturated Fat 4.6gCholesterol <1.0mgSodium 0.15mgCarbohydrates 17.06gDietary Fibre 9.95gTotal Sugar 5.64gProtein 15.09gOmega-3 7.14gVitamin E 0.37mg
Other Product Info:
EAN Code: 1231881Manufactured Name & Marketed By Qualitypick Retail (OPC) Pvt Ltd, HD-01, Wework Salarpuria Symbiosis, Bannerghatta Road, Bangalore 560076FSSAI: 11222332000343Country of Origin: IndiaBest Before 25-12-2024.  ?For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40279957,"Indian Walnut Kernels - 100% Natural, Premium & Healthy, No Additives",200,200 g,g,,449,,332.71,,1.66,g,332.71,26% OFF,Grocery Farm,"Foodgrains, Oil & Masala",Dry Fruits,Other Dry Fruits,,Y,"About the Product:
Walnut Kernels are a delicious supplement and therefore can be included in a routine diet. These include copper, folic acid, phosphorus, manganese and vitamin E. They are soft in chewing and amazing in taste. These Walnut Kernels are relished by children and grownups alike. Walnut Kernels are most often eaten on their own as a snack and can be added to salads, pasta, breakfast cereals, soups and baked goods.
Ingredients:
Walnut Kernels.
How to Use:
Consume the daily dose of healthy Nuts & Dry fruits.
Perfect to include in your nutrition as part of a healthy diet.
Great to snack.
 Walnuts are great for baked goods and breakfast treats.
Nutritional Facts:
As Per 100g

Energy 639.54kcal
Total Fat 62.32g
Saturated Fat 4.6g
Cholesterol <1.0mg
Sodium 0.15mg
Carbohydrates 17.06g
Dietary Fibre 9.95g
Total Sugar 5.64g
Protein 15.09g
Omega-3 7.14g
Vitamin E 0.37mg
Other Product Info:
EAN Code: 40279957   Manufactured Name & Marketed By Qualitypick Retail (OPC) Pvt Ltd, HD-01, Wework Salarpuria Symbiosis, Bannerghatta Road, Bangalore 560076 FSSAI: 11222332000343 Country of Origin: India Best Before 25-12-2024.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40268904,Champaran Ahuna Handi Mutton Instant Liquid Masala - Ready To Cook Indian Curry Cooking Paste,200,200 g,g,,220,,180.4,,0.9,g,180.4,18% OFF,Ceres Foods,"Foodgrains, Oil & Masala",Masalas & Spices,Blended Masalas,3.9,N,"About the Product:
Champaran meat, also known as Ahuna handi mutton masala, handi meat masala or batlohi, is a dish with its roots in Champaran, a district of Bihar. A traditional recipe with an abundance of authenticness and masalas in use, Champaran Mutton is generally made in a handi whose mouth is sealed with kneaded flour. Rich in flavours, homely and a delightful yet spicy mutton dish, get ready for a wonderful ride with CERES FOODS. If you are willing to make some traditional Champaran Mutton just in the comfort of your home, CERES FOODS is the one for you. Arriving with its ready-to-use curry mix or instant Masala you can create this masterpiece instantly! Meat or Mutton is marinated in a mix of mustard oil and ghee, garlic, onions, and ginger with the paste of spices.
The mouth of the handi (earthenware pot) is sealed with kneaded flour. It is cooked slowly on a low flame of a wood fire and tossed continuously while cooking. The taste and cooking time depend on the quality of the meat. No more chopping onions and cooking for endless hours and adding multiple spices. Just add meat to our delicious products and achieve results you will be proud of. Ready to cook. Instant liquid masala, Mutton Masala and Meat Masala are Made from the finest ingredients. No preservatives. Locally produced. Hygienically prepared and packed. Easy to make in 3 steps, just add mutton (or Chicken or Fish or Vegetables or Paneer or Prawns) and water to create your very own Champaran Ahuna Handi Mutton The range is inspired by the Regional & Heritage recipes to give you an exquisite style dish right out of your kitchen Each pack contains 200 grams Ready Curry Mix which needs 750gms of Meat or Veggies and it easily serves 4-5 people Made In India | Roots of India.
Ingredients:
Onion (36.46%), Mustard Oil (15.63%), Butter (8.33%), Garlic (5.21%), Ginger Garlic Paste (2.47%), Chilli (1.80%), Spices & Condiments (4.06%), Water (26.04).
Nutritional Facts:
Per 100g:

Calories 720.7 kcal
Total Fat 59.56 g
Sodium 1623.68 mg
Total Carbohydrates 40.72 g
Protein 5.44 g
Calcium 163.68 mg
Potassium 491.36 mg
Iron 4.1 g
Storage and Uses:
Pair it with some rice, parathas or chapati for a wholesome combo.
Just add mutton to our delicious product and achieve results you will be proud of. 
Storage Instructions: Best to be stored in a cool and dry place.
Other Product Info:
EAN Code: 40268904   Manufactured Name & Marketed By :Ceres Foods Private Limited, 715,Dalamal Tower, A Wing, Free Press Journal Marg, Nariman Point, Mumbai, Maharashtra, India - 400021. FSSAI :10021022000359 Country of Origin: India Best Before 11-02-2025.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40223208,Hing Powder,100,100 g,g,,175,,175,,1.75,g,175,,JK,"Foodgrains, Oil & Masala",Masalas & Spices,Powdered Spices,4.2,N,"About the Product:
JK Hing is an essential ingredient in Indian vegetarian cooking. Grain size quantity is sufficient for curries. It is good for digestion and it adds taste to curries. Asafoetida Powder is used commonly in Indian cooking for flavouring. It is added in minute quantities as a powder, or when dissolved in water. It is a very strong aroma and is used in small quantities to Indian dishes. Just a pinch is enough (Very Strong), Adds flavour and helps to make delicious food, helps in easy digestion.
Ingredients:
Asafoetida
Nutritional Facts:
Per 1tsp :

Calories: 12,
Carbs: 0g,
Fat: 0g,
Protein: 0g
Other Product Info:
EAN Code: 40223208 FSSAI No: 10017031002252 Manufactured & Marketed by:""22, AMRATOLLA STREET,KOLKATA- 700001WEST BENGAL, INDIA Country of origin: India  Best before 11-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40108930,Organic Ancient Red Rice,500,500 g,g,Nutritious & Gluten Free,255,,169,,0.34,g,169,34% OFF,bb Gooddiet,Gourmet & World Food,Cooking & Baking Needs,Quinoa & Grains,3.9,N,"From the Brand:
About the Product
Considered to be a superfood, GoodDiet Ancient Red Rice is a must try for the health conscious. Rich in a multi-vitamin, a bowl of this red rice is a must in everyone's diet. This superfood is nutrient dense with 20 per cent of the daily values for magnesium, phosphorus, and high levels of antioxidants. It contains a healthy earthy flavour and adds a level of flavour to your meal. Highly nutritious, this versatile grain can be used to make Mexican food, Thai food or your daily Indian dishes. From Quinoa grains to Buckwheat seeds, GoodDiet's brings to you a range of rice and grains that has something for everyone.
Features:

Rich in antioxidants
Good for people with diabetes
Transfat free
It is gluten free, vegan and 100% natural.
Ingredients:
Ancient Red Rice
Nutritional Facts:
Per 100 g:

Energy - 389 kcal
Carbohydrates - 75 g
 Sugar - 0.78 g
Protein - 16.24 g
Total fat - 2.6 g
How to Use:
Boil and consume it like regular rice.
Can be used for making desserts, snacks and main course dishes such as fried rice, pulao, kheer, etc.

Store in ambient temperature and dry hygienic place, away from sunlight and heat source. After opening the pack, keep the contents in an airtight container. Do not buy if seal is tampered.
Other Product Info:
EAN Code: 40108930  Country Of Origin: India Manufacturer name & address: Proagri Enterprises (Gourmet Pvt Label) Proagri, Enterprises, #208/23, Kattigenahalli Village, Jala Hobli, Bangalore-560064  FSSAI Number: 11215331000643  Marketed by: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 FSSAI Number: 10019043002767  Best before 25-12-2024  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date. For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40051798,Pure Meat Masala,50,50 g,g,Made from Select Ingredients,49,,44.1,,0.88,g,44.1,10% OFF,Sunrise,"Foodgrains, Oil & Masala",Masalas & Spices,Blended Masalas,4.4,N,"About the Product:
Planning a barbeque party at home? Or are you just in the mood to have a yummy non-veg meal? Sunrise Meat Masala mix has got you covered. This special blend of onion, garlic, coriander, cardamom and clove, enhanced with flavours of mace and nutmeg- can help to prepare some lip-smacking meat recipes.
For meat lovers who are looking for a strong and tasty spice mix, this is a must-have masala. You can prepare some yummy chicken or mutton curry, you could even use this to marinate your meat for frying or grilling. No matter what you do, one thing is guaranteed, everyone is just going to love its taste. Use this magic mix at home and become the 'Badshah of barbeques' or 'the king of your kitchen'.
Treat your family member to some delicious meat with Sunrise Meat Masala. You can use it the way you want but the result will always be yummy. Get your pack of Sunrise Meat Masala mix and start cooking!
Ingredients:
Mix Blended Spices.
Features:
MEAT MASALA – A special mix of spices that can be used to cook many classic meat recipes at home.
 INGREDIENTS – This blend is made of onion, garlic, coriander, cardamom and clove, enhanced with flavours of mace and nutmeg.
 FLAVOUR – Sunrise Pure Meat Masala is made with premium quality spices and gives a strong and spicy taste to your recipes.
 CREATE TEMPTING MEALS – This magic mix can be used to make some authentic curries or to marinate meat for frying or barbeques.
 LEGACY - Since its inception over a century ago, Sunrise has dedicated itself to delivering traditional, authentic taste & quality products that stay true to their origins.
 OUR RANGE - Sunrise offers a range of products that cater to the Bengali palate such as Sunrise Pure Shukto Masala Powder, Sunrise Pure Macher Jhol Masala Powder, Sunrise Pure Panch Phoron Whole Spice, etc.
Other Product Info:
EAN Code: 8901781000680Manufactured By: ITC Limited, 37, J.L. Nehru Road, Kolkata- 700071Marketed By: SUNRISE FOODS PRIVATE LIMITED, 1201 T2, BLOCK: GP - G2, SECTOR 5, SALT LAKE CITY, KOLKATA - 700091 /p>FSSAI Number: 10012031000312Country of Origin: IndiaBest before 11-02-2025Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40137357,Organic Mixed Millet Khichdi,500,500 g,g,Gluten Free,140,,140,,0.28,g,140,,Pro Nature,"Foodgrains, Oil & Masala",Organic Staples,Organic Dals & Pulses,4.1,N,"About the Product:
Pro Nature Mixed Millet Khichdi is 100% certified organic. A healthy roasted combination of moong green split, Sonam masoori brown rice, little millet, barnyard millet and foxtail millet. It's a ready-to-cook pack and is gluten-free.
Ingredients:
Mixed Millet Khichdi.
Other Product Info:
EAN Code: 40137357  Country of origin: India  FSSAI No.: 10015043001204  Manufacturer name & address: A-4, NGEF Ancillary Industrial Estate, Graphite India Main Road, Mahadevpura, Bangalore 560048, Karnataka  Best before 11-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email:customerservice@bigbasket.com
"
40198242,Farali Atta / Upwas Mix Flour,200,200 g,g,No Preservatives,75,,75,,0.38,g,75,,GEETARTH,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Rice & Other Flours,4,N,"About the Product:
Bhajani Flour is used in making upwas food. Prepared with good quality ingredients, kids also love it. Upwas Bhajani Flour can be used to prepare delicious Thalipith, Upma, Puri, etc.
Ingredients:
Sago, Warai, Rajgira, Red Chilli, Common Salt, Cumin Seeds.
How to Use:
Use it in preparing upwas food.
Nutritional Facts:
Protein : 5.0 gm,
Fat : 2.98 gm,
Carbohydrate : 78.0 gm,
Energy : 300 Kcal,
Sugar : Nil
Other Product Info:
EAN Code:40198242 Country Of Origin: India FSSAI Number: 11516037000266  Manufactured & Marketed By: Sujata Home Products, B4/303, Whistling Palms, Wakad, Pune, 411057  Best before 26-10-2024   For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
100210764,Seasoning - Chinese,50,50 g,g,,149,,134.1,,2.68,g,134.1,₹15 OFF,Keya,"Foodgrains, Oil & Masala",Masalas & Spices,Herbs & Seasoning,4.2,N,"About the Product:
Get a bottle of Chinese seasoning and get ready to bring the true Chinese cuisine to your table.
You can use this seasoning in Chilli Chicken, Chinese Fried Rice, Manchurian, Stir Fried Vegetables, Sauce, Marinades, dressings, dips, and rubs for the Chinese delicacies.
Ingredients:
Mixed spices and herbs (Chilli (15%), Ginger, Chives (2%)), Sesame, Dehydrated Garlic (12%), Dehydrated Onion, Celery, Iodised Salt, Hydrolyzed Vegetable Protien(soya), Anticaking Agent (E551)  Allergen Information: Contain Sesame, Celery and Soya
Nutritional Facts:
Per 100 gm(Approx) 

Energy -377 Kcal 
Protein - 10.39g 
Total Fat - 11.22 g 
Carbohydrate - 58.52 g 
Sugar -18.47 g
How to Use:
Sprinkle on Noodles, Stir-fried vegetables, Rice, Chicken or Fish dishes and enjoy the true flavour of Schezwan Chinese cuisine.
Other Product Info:
EAN Code: 100210764  Country of origin: India  Manufacturer Name & Address: 
Keya Foods International Pvt Ltd
Thuravoor 688532, Alleppey, Dist- Kerala Best before 12-08-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Supermarket Grocery Supplies Pvt Ltd. No7, Service Road, Domlur 100 Feet Road, Indiranagar, Bangalore 560071. | Email: customerservice@bigbasket.com
"
40128145,Idiappam Podi,500,500 g,g,No Added Preservatives,57,,57,,0.11,g,57,,Eastern,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Rice & Other Flours,4.2,N,"About the Product:
Idiyappam is a favourite, age old traditional dish that is very popular in South India. Using the Palappam Mix you can instantly prepare this delicious rice based dish.
Nutritional Facts:
Energy--386Kcal
Carbohydrate --87g
Protein--9g
Fat--0.25g
Sugar---0
Ingredients:
Rice
Storage:
Store in an air tight container after opening
Other Product Info:
EAN Code: 8901440207160
Manufacturer Name & Address: Eastern Condiments Pvt ltd, Opp Mini Industrial estate, Eastern Valley, Adimali, Kerala India 685561
Country of origin: India
Best before 29-04-2022
For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com
"
