product_id,product_desc,magnitude,product_weight,unit,product_USP,MRP,MRP_per_pack,selling_price,sp_per_pack,base_price,base_unit,subscription_price,discount_text,brand,main_category,sub_category1,sub_category2,avg_rating,children,about_the_product
40251336,Meetha Pan Paan Candy - Toffee Jar,500,500 g,g,,300,,300,,0.6,g,300,,Swad,Snacks & Branded Foods,Chocolates & Candies,"Toffee, Candy & Lollypop",,N,"About the Product:
India's First Toffee made with Real Paan Leaf, Kattha, Kesar, Elaichi, Mulethi, Saunf, Mint & Masala. Helps in Digestion, improves stomach health & oral mouth freshener. Relish the delicious taste in every bite that will refresh your mouth. Natural Mukhawas Mouthfreshener is rich in Anti Oxidants & contains real Paan Betel leaves with added spices & condiments. No Preservative, No Artificial Color.
Ingredients:
Sugar, Liquid Glucose, Paan Leaf, Saunf, Kattha, Kesar, Elaichi, Mulethi, Dalchini, Laung, Menthol, Peppermint. Contains Permitted Synthetic Food Colour (124) & Added Nature Identical Flavouring Substance (pan)
How to Use:
Direct consumable
Other Product Info:
EAN Code: 40251336  Country Of Origin: India  FSSAI No: 11418990000122  Manufactured & Marketed By: Panjon Limited, 104 Industrial Area, Sector 1, Pithampur, Dhar (M.P) INDIA.  Best Before 13-05-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
1215389,Instant Soup - Sweet Corn Chicken,130,10x13 g,g,,150,,114.75,,0.88,g,114.75,24% OFF,Keya,Snacks & Branded Foods,Ready To Cook & Eat,Soups,3.8,N,"About the Product:
A delicious chicken broth with tender sweet American Corn, juicy chicken bits and sweet-smelling herbs and spices-Keya's Sweet Corn Chicken soup is so clean and juicy, it's is hard to think that it takes only one minute and one cup of hot water to make it. But that's closely what it is, so you can take pleasure in this all-time favourite anytime, anyplace.
Ingredients:
Starch, Vegetable Oil, Sweet Corn Powder, Milk Powder, Chicken Extract, Sugar, Salt, Spices, Condiments, Hydrolyzed Vegetable Protein, Yeast Extract, Emulsifier (412), Chicken Bits, Sweet Corn Kernels, Spring Onion And Permitted Anti Caking (551).
Other Product Info:
EAN Code: 1215389  Country Of Origin: India  Manufactured by: Keya Foods Internationl Pvt Ltd, Thuravoor 688532, Alleppey Dist, Kerala  Best before 12-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at:Phone:1860 123 1000 | Address:Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore-560016, Email:customerservice@bigbasket.com
"
100368216,Instant Soup - Sweet Corn Chicken,13,13 g,g,No Cholesterol,15,,13.5,,1.04,g,13.5,10% OFF,Keya,Snacks & Branded Foods,Ready To Cook & Eat,Soups,3.8,Y,"About the Product:
A delicious chicken broth with tender sweet American Corn, juicy chicken bits and sweet-smelling herbs and spices-Keya's Sweet Corn Chicken soup is so clean and juicy, it's is hard to think that it takes only one minute and one cup of hot water to make it. But that's closely what it is, so you can take pleasure in this all-time favourite anytime, anyplace.
Ingredients:
Starch, Vegetable Oil, Sweet Corn Powder, Milk Powder, Chicken Extract, Sugar, Salt, Spices, Condiments, Hydrolyzed Vegetable Protein, Yeast Extract, Emulsifier (412), Chicken Bits, Sweet Corn Kernels, Spring Onion And Permitted Anti Caking (551).
Storage:
Store in a cool, dry, hygienic place.
Nutritional Facts:
Nutritional Values per 100 g

Energy (kcal) - 325.4
Protein (g) - 7.16
Carbohydrates (g) - 69.3 
Sugar (g) - 23.84
Dietary Fiber (g) - 1.98
Fat (g) - 2.17
Other Product Info:
EAN Code: 8906066203077  Country Of Origin: India  Manufactured by: Keya Foods Internationl Pvt Ltd, Thuravoor 688532, Alleppey Dist, Kerala  Best before 12-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at:Phone:1860 123 1000 | Address:Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore-560016, Email:customerservice@bigbasket.com
"
1231827,Instant Soup - Sweet Corn Chicken,26,2 x 13 g,g,,30,,27,,1.04,g,27,10% OFF,Keya,Snacks & Branded Foods,Ready To Cook & Eat,Soups,3.8,Y,
40299552,Motichoor Ghee Laddoo,200,200 g,g,,170,,170,,0.85,g,170,,Daadi's,Snacks & Branded Foods,Indian Mithai,"Tinned, Packed Sweets",3.7,N,"About the Product:
Daadi's Motichoor Laddoo - Ghee is a delicious treat perfect for any occasion. This is guilt-free and will leave you wanting more.

If you don't already love Motichoor Laddoo? Then this delicious, guilt-free and perfect option will be your go-to sweet from now on. Made from cow ghee and packed with a slight cardamon flavour, Motichoor Laddoo is everyone's favourite. Enjoy these on any occasion or just when you have a sweet craving.

Enjoy more such delicious and guilt-free sweets from Daadi's, available at Big Basket.
Ingredients:
Sugar, Bengal Gram Flour, Ghee, Refined Wheat Flour, Cardamom Powder, Synthetic Food Colour (INS 102 & INS 110)
Nutritional Facts:
Per Serving Size (33.5 g)

Energy - 393.03 kcal
Protein - 3.71 g
Carbohydrates - 58.93 g
Sugars - 25.2 g
Fat - 15.83 g
Saturated Fat - 11.35 g
Trans fat - 0 g
Cholesterol - 18.29 mg
Sodium - 20.29 mg
How to Use:
Enjoy this authentic Indian sweet with your friends and family.
Other Product Info:
EAN Code: 40299552  Country Of Origin: India  FSSAI No:  11222302001014  Manufactured by :Meghraj Marketing India Private Limited - 2006/A, FIRST FLOOR, SOUNTEND E MAID ROAD, 9 TH BLOC , JAYANAGAR, BANGALORE -560069.  Best Before 12-09-2024  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
30011862,Soan Papdi - Manbhawan,200,200 g,g,,60,,52.8,,0.26,g,52.8,12% OFF,Bikaji,Snacks & Branded Foods,Indian Mithai,"Tinned, Packed Sweets",4.1,N,"About:
Sohan papdiÂ (son papriÂ orÂ soan papdi) is a popularÂ north indianÂ dessert. It is usually cube-shaped or served as flakes, and has a crisp and flaky texture.
Ingredients:
Vegetable Ghee, Bengal Gram Flour, Fine Wheat Flour, Sugar, Pistachio and Cardamom
How to Use:
Ready to eat
Other Information:
For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com
"
1222251,"Dark Cookie Cream Biscuit - Chocolate Flavoured Cream, No Added Colours",240,2x120 g,g,,70,,61.11,,0.27,g,61.11,13% OFF,McVitie's,Snacks & Branded Foods,Biscuits & Cookies,Cream Biscuits & Wafers,4.2,N,"About the Product:
McVitie’s Dark cookie cream Biscuit with the goodness of cocoa and chocolate flavoured cream 120g. It does not contain any artificial flavours, natural colours or added flavours and is cholesterol free.
Ingredients:
Refined Wheat Flour (maida), Sugar, Edible Vegetable Oil (palm), Hydrogenated Vegetable Oil, Liquid Glucose, Cocoa Solids (3.5%), Starch, Invert Sugar Syrup, Milk Solids, Raising Agents [ins 503 (ii), Ins 500 (ii), Ins 450 (i)], Emulsifier (ins 322), And Iodised Salt.
Nutritional Facts:
As Per 100 g

Energy – 473 kcal
Protein – 4.7 g
Carbohydrates – 72.4 g
Fat -18.3 g
Dietary Fibre – 2.1 g
How to Use:
An ideal companion with your morning cup of tea or coffee.
Other Product Info:
EAN Code: 1222251  Country of origin: UK  Best before 26-12-2024 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40225404,"Dark Cookie Cream Biscuit - Chocolate Flavoured Cream, No Added Colours",112,112 g,g,,35,,31.5,,0.28,g,31.5,10% OFF,McVitie's,Snacks & Branded Foods,Biscuits & Cookies,Cream Biscuits & Wafers,4.2,Y,"About the Product:
McVitie’s Dark cookie cream Biscuit with the goodness of cocoa and chocolate flavoured cream 120g. It does not contain any artificial flavours, natural colours or added flavours and is cholesterol free.
Ingredients:
Refined Wheat Flour (maida), Sugar, Edible Vegetable Oil (palm), Hydrogenated Vegetable Oil, Liquid Glucose, Cocoa Solids (3.5%), Starch, Invert Sugar Syrup, Milk Solids, Raising Agents [ins 503 (ii), Ins 500 (ii), Ins 450 (i)], Emulsifier (ins 322), And Iodised Salt.
Nutritional Facts:
As Per 100 g

Energy – 473 kcal
Protein – 4.7 g
Carbohydrates – 72.4 g
Fat -18.3 g
Dietary Fiber – 2.1 g
How to Use:
An ideal companion with your morning cup of tea or coffee.
Other Product Info:
EAN Code: 40225404  Country of origin: UK  Best before 26-12-2024 For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40231433,"Pancake Mix - Ready To Cook Breakfast, Protein Rich",500,500 g,g,,370,,240.5,,0.48,g,240.5,35% OFF,True Elements,Gourmet & World Food,Cooking & Baking Needs,Flours & Pre-Mixes,4.2,N,"About the Product:
True Elements Chocolate Pancake mix is made of Oats and Jowar flour. These are perfect for kids or even adults to get their dose of protein and nutrition through these tasty pancakes. You can top these light and fluffy pancakes with fresh fruits, raw honey or some chocolate sauce as per choice.
Pancakes are loved by all and easy-to-make pancake mixes are the best fuss-free option to make and enjoy them. The mixes available in the market are made with all-purpose flour (maida), sugar, baking soda & baking powder which causes bloating & digestive problems. True Elements Pancake mix is made of Oats & Jowar flour. We use freeze-dried curd, a healthy fermenting agent instead of baking soda & jaggery instead of sugar to make pancakes a guilt-free snack. These are perfect for kids or even adults to get their dose of protein and nutrition through these tasty pancakes. You can top these pancakes with fresh fruits, raw honey or some chocolate sauce, the options are endless.
Benefits:







Made from Oats and Jowar Flour.
Healthy fermenting agent - Freeze Curd.
Rich in dietary fibre.
Helps indigestion.
Boosts Energy.
Ingredients:
Flour (Oat, Jowar Flour), Jaggery Powder, Freeze Dried Curd, Natural Chocolate Flavour.
Nutritional Facts:
Nutrition as per 100g:

Energy 420 kcal
Fats 5.8 g
Carbohydrates 78 g
Proteins 6.5 g
Other Product Info:
EAN Code: 40231433  FSSAI No: 11517036000562  Manufactured & Marketed by: HW Wellness Solutions Pvt Ltd, S.No 254, Tirumalla Industry Estate, Phase 2 Road, Hinjawadi, Pune, Maharashtra, 411057 Country of origin: India  Best before 11-11-2024  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40231432,"Pancake Mix - Ready To Cook Breakfast, Protein Rich",250,250 g,g,,195,,128.7,,0.51,g,128.7,34% OFF,True Elements,Gourmet & World Food,Cooking & Baking Needs,Flours & Pre-Mixes,4.8,Y,"About the Product:
True Elements Chocolate Pancake mix is made of Oats and Jowar flour. These are perfect for kids or even adults to get their dose of protein and nutrition through these tasty pancakes. You can top these light and fluffy pancakes with fresh fruits, raw honey or some chocolate sauce as per choice.
Pancakes are loved by all and easy to make pancake mixes is the best fuss-free option to make and enjoy them. The mixes available in the market are made with all-purpose flour (maida), sugar, baking soda & baking powder which causes bloating & digestive problems. True Elements Pancake mix is made of Oats & Jowar flour. We use freeze-dried curd, a healthy fermenting agent instead of baking soda & jaggery instead of sugar to make pancakes a guilt-free snack. These are perfect for kids or even adults to get their dose of protein and nutrition through these tasty pancakes. You can top these pancakes with fresh fruits, raw honey or some chocolate sauce, the options are endless.
Benefits:





Made from Oats and Jowar Flour.
Healthy fermenting agent - Freeze Curd.
Rich in dietary fibre.
Helps indigestion.
Boosts Energy.
Ingredients:
Flour (Oat, Jowar Flour), Jaggery Powder, Freeze Dried Curd, Natural Chocolate Flavour.
Nutritional Facts:
Nutrition as per 100g:

Energy 420kcal
Fats 5.8g
Carbohydrates 78g
Proteins 6.5g
Other Product Info:
EAN Code: 40231432  FSSAI No: 11517036000562  Manufactured & Marketed by: HW Wellness Solutions Pvt Ltd, S.No 254, Tirumalla Industry Estate, Phase 2 Road, Hinjawadi, Pune, Maharashtra, 411057 Country of origin: India  Best before 13-11-2024  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
