product_id,product_desc,magnitude,product_weight,unit,product_USP,MRP,MRP_per_pack,selling_price,sp_per_pack,base_price,base_unit,subscription_price,discount_text,brand,main_category,sub_category1,sub_category2,avg_rating,children,about_the_product
40303295,Perky Pudina Makhana,60,60 g,g,"Roasted Foxnut, Healthy Snack, Low Calorie, Gluten Free & Vegan, Rich In Antioxidants, No Cholesterol",119,,101.15,,1.69,g,101.15,15% OFF,Happilo,Snacks & Branded Foods,Snacks & Namkeen,Namkeen & Savoury Snacks,,N,"About the Product:
A popular snack in India that has been consumed for centuries for its nutritional benefits, our Happilo Premium Super Snack - Perky Pudina Makhana - Roasted Foxnut, Healthy Snack, Low-Calorie, Gluten Free and Vegan Makhana snacks are made from high-quality lotus seeds and are carefully sourced and roasted to perfection.
Lightly seasoned with spices and natural flavours to create a tasty and satisfying snack that's perfect for any time of day, our makhana snacks contain a rich source of protein, fibre and other essential nutrients that make this treat the ideal snack to have at all times. Low in Calories and gluten-free, our Happilo Premium Super Snack - Perky Pudina Makhana are a great choice for all your meals and will leave you wanting more!
A must-have snack in your daily meals, you can enjoy them as a salad or soup topping and are best served with a hot beverage! These delicious crunchy snacks can be enjoyed by all. Explore our range online for your treats from Happilo where authenticity meets tradition leaving them tasting exactly how the particular dish needs to be.
Ingredients:
Fox Nut, Olive Oil, Seasoning (lodised Salt, Mixed Spices (Cumin, Chilli), Dried Herbs (Mint), Maltodextrin, Starch, Dehydrated Lemon, Dried Mango Powder, Sugar, Thickener (INS 412), Black Salt, Dehydrated Garlic, Acidity Regulator (INS 330), Palmolein Oil & Anticaking Agent (INS 551).
Nutritional Facts:
As Per 14 g
1. Energy (Kcal) - 72.0
2. Total Fat (g) - 3.7
3. Saturated Fat (g) - 0.5
4. Sodium (mg) - 144.6
5. Total Carbohydrate (g) - 8.5
6. Dietary Fibre (g) - 0.3
7. Total Sugar (g) - 0.4
8. Protein (g) - 1.0
How to Use:
1. Enjoy as a chaat.
2. Use it as soup/salad topping.
Other Product Info:
EAN Code: 40303295  FSSAI: 10018043002117  Manufactured & Marketed by: Happilo International Pvt. Ltd. 17/A1, Maruti Arcade, Yeswanthpur, Bengaluru, Karnataka 560025  Country of origin: India  Best before 10-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
1229754,Instant Millets Noodles - Magic Masala,114,2x57 g,g,,70,,67.2,,0.59,g,67.2,4% OFF,Slurrp Farm,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Instant Noodles,,N,"About the Product:
Instant Millets Noodles - Magic Masala is a convenient and nutritious option for a quick meal. Made with millet flour, it offers a healthier alternative to traditional wheat noodles. The Magic Masala flavour is a blend of spices that adds a delicious and aromatic touch to the noodles. Millets provide essential nutrients and fibre, making this a wholesome choice. The instant preparation makes it a time-saving option for those seeking a flavourful and nutritious noodle experience, with the added benefits of millet.
Ingredients:
Noodles (88.5%) Supergrain Blend (Whole Wheat (Atta), Jowar) (83%), Guar Gum, Iodised Salt, Rosemary (Antioxidant) [ins 392]. Food Additives - None
Seasoning (11.5%) - Mixed Spices (Onion, Coriander, Chilli, Turmeric, Garlic, Cumin, Aniseed, Fenugreek, Black Pepper, Ginger, Clove, Cardamom, Nutmeg), Tapioca Starch, Desi Khand, Iodised Salt, Edible Vegetable Oil (Soyabean), Natural Colours And Nature Identical Flavors, Guar Gum, Citric Acid (Acidity Regulator) [ins 330], Baking Soda (Raising Agent) [ins 500(Ii)].
Allergen Note : Contains Wheat And Soy Products. Made In A Facility That Processes Nuts. May Contain Trace Elements.
Other Product Info:
EAN Code: 1229754 FSSAI Number: 10016042002549  Manufacturer Name : Rebala Nutri Foodee, Survey No. 9/1, Door No. 1/374A1, Andipalayam, Tiruchengode, Namakkal, Tamil Nadu â€“ 637214 & Marketed by: Wholsum Foods Private Limited, LGF, NS-15, MIANWALI NAGAR, PASCHIM VIHAR, West Delhi, Delhi, 110087 Country of Origin: IndiaBest before 27-12-2024  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40322432,Instant Millets Noodles - Magic Masala,57,57 g,g,"No Maida, No MSG, Not Fried",35,,35,,0.61,g,35,,Slurrp Farm,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Instant Noodles,,Y,"About the Product:
Instant Millets Noodles - Magic Masala is a convenient and nutritious option for a quick meal. Made with millet flour, it offers a healthier alternative to traditional wheat noodles. The Magic Masala flavour is a blend of spices that adds a delicious and aromatic touch to the noodles. Millets provide essential nutrients and fibre, making this a wholesome choice. The instant preparation makes it a time-saving option for those seeking a flavourful and nutritious noodle experience, with the added benefits of millet.
Ingredients:
Noodles (88.5%) Supergrain Blend (Whole Wheat (Atta), Jowar) (83%), Guar Gum, Iodised Salt, Rosemary (Antioxidant) [ins 392]. Food Additives - None
Seasoning (11.5%) - Mixed Spices (Onion, Coriander, Chilli, Turmeric, Garlic, Cumin, Aniseed, Fenugreek, Black Pepper, Ginger, Clove,Cardamom, Nutmeg), Tapioca Starch, Desi Khand, Iodised Salt, Edible Vegetable Oil (Soyabean), Natural Colours And Nature Identical Flavors, Guar Gum, CitricAcid (Acidity Regulator) [ins 330], Baking Soda (Raising Agent) [ins 500(Ii)].
Allergen Note : Contains Wheat And Soy Products. Made In A Facility That Processes Nuts. May Contain Trace Elements.
Nutritional Facts:
Per 57 g,

Energy 195.7 kcal
Protein 6.2 g
Carbohydrate 40.5 g
Total Sugar 1.5 g
Added Sugar 1.0 g
Dietary Fibre 6.0 g
Sodium 659.7 mg
Total Fat 1.8 g
Saturated Fat 0.3 g
Trans Fat 0.0 g
Cholesterol 0.0 mg
Other Product Info:
EAN Code: 40322432 FASSI: 10014011001614  Country Of Origin: India  Manufactured by : Rebala Nutri Foodee, 1/374A1, Andipalayam, Tiruchengode, Namakkal, Tamil Nadu – 637214 & Marketed by: Wholsum Foods Pvt. Ltd. C-533 Sheikh Sarai Phase 1, New Delhi 110017 Best before 27-12-2024   Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40220377,Gujarati Makai Chevda,150,150 g,g,,109,,65,,0.43,g,65,40% OFF,Tasties Origins,Snacks & Branded Foods,Snacks & Namkeen,Namkeen & Savoury Snacks,,N,"From the Brand:
About the ProductA delicious and crunchy snack perfect for any occasion our Namkeen Makai Chevda/Cornflakes Mixture - Gujarati Style is the snack you need to enjoy on the go and comes with a satisfying crunch that will leave you wanting for more. Made with a fresh combination of cornflakes, flavourful chana dal and other spices, our treat is held down by tradition and is freshly made with local Gujarati recipes. A traditional recipe that you can revel in at any time of the day, Namkeen Makai Chevda is a healthy snack for people of all ages and serves you essential nutrients to make sure that you can snack on treats guilt-free. A natural fibre and energy booster, our savoury snack is best accompanied by any beverage of your choice and is ready to eat. Our Namkeen Makai Chevda has no added preservatives and no cholesterol and is the perfect snack to have in your pantry. Indulge in savour goodness with our Namkeen Makai Chevda/Cornflakes Mixture - Gujarati Style now! Experiment with the eclectic range of Tasties Origin's Namkeen collections on Big Basket from Lahsun Sev, Indori Mixture, and more, where tradition meets flavour in local recipes.
Ingredients:
Corn Flakes, Edible Vegetable Oil (Palmolein Oil), Peanuts, Split Chickpeas Sugar, Red Chilli Powder, Iodised Salt, Dried Mango Powder, Turmeric Powder, Spice Blend, Mustard Seeds, Sesame Seeds, Fennel Seed, Coriander And Curry Leaves.
Nutritional Facts:
Energy (kcal) - 571.3
Carbohydrate (g) - 56.6
Protein (g) - 8
Total fat (g) - 34.8
Saturated fat (g) - 18.4
Sodium (mg) - 630
Storage:
1. Store at ambient temperature in a dry and hygienic place.
2. Once opened, store in an airtight container.
Other Product Info:
EAN Code:40220377  Manufacturer name & address: Samrat Namkeen Pvt. Ltd.   Marketed by: Innovative Retail Concepts Pvt. Ltd. Ranka Junction, No. 224 (Old Sy. No. 80/3), 4th Floor Vijinapura, Old Madras Road K.R. Puram, Bengaluru 560016   Country of origin: India   Best before 12-11-2024  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date   For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 | Email: customerservice@bigbasket.com
"
1229847,"Chocolate Millet Pancake Mix - No Wheat, No Refined Sugar",500,2 x 250 g,g,,550,,522.83,,1.05,g,522.83,₹27 OFF,Mille,Snacks & Branded Foods,Ready To Cook & Eat,Breakfast & Snack Mixes,,N,"About the Product:
Start your day with the delightful Millé: A Supergrain Co. Chocolate Millet Pancake Mix. Experience the irresistible combination of rich chocolate and nutritious millet grains. Whip up fluffy, chocolatey pancakes that are gluten-free and packed with wholesome goodness. Elevate your breakfast routine with this indulgent, health-conscious treat that satisfies cravings and nourishes your body.
Ingredients:
Multigrain Blend (Sorghum, Oat, Foxtail Millet), Mung Bean Protein Flour, Jaggery, Raw Unrefined Sugar, Cocoa Powder, Natural and Nature Identical Flavours, Baking Powder, Baking Soda, Salt
Other Product Info:
EAN Code: 1229847  FSSAI: 10014011001614  Manufactured & Marketed by: Christy Foods, 1/374B, Chettikadu, Andipalayam Post, Tiruchengode, Namakkal, Tamil Nadu â€“ 637214 & Christy Foods, 1/374B, Chettikadu, Andipalayam Post, Tiruchengode, Namakkal, Tamil Nadu â€“ 637214  Country of origin: India  Best before 13-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40307566,"Chocolate Millet Pancake Mix - No Wheat, No Refined Sugar",250,250 g,g,Mille A Supergrain Co,275,,269.5,,1.08,g,269.5,₹6 OFF,Mille,Snacks & Branded Foods,Ready To Cook & Eat,Breakfast & Snack Mixes,,Y,"About the Product:
Start your day with the delightful Millé: A Supergrain Co. Chocolate Millet Pancake Mix. Experience the irresistible combination of rich chocolate and nutritious millet grains. Whip up fluffy, chocolatey pancakes that are gluten-free and packed with wholesome goodness. Elevate your breakfast routine with this indulgent, health-conscious treat that satisfies cravings and nourishes your body.
Ingredients:
Multigrain Blend (Sorghum, Oat, Foxtail Millet), Mung Bean Protein Flour, Jaggery, Raw Unrefined Sugar, Cocoa Powder, Natural and Nature Identical Flavours, Baking Powder, Baking Soda, Salt
Nutritional Facts:
Energy 373.0 kcal
Protein 16.3 g
Carbohydrate 55.2 g
Total Sugar 15.7 g
Other Product Info:
EAN Code: 40307566  FSSAI: 10014011001614  Manufactured & Marketed by: Christy Foods, 1/374B, Chettikadu, Andipalayam Post, Tiruchengode, Namakkal, Tamil Nadu – 637214 & Christy Foods, 1/374B, Chettikadu, Andipalayam Post, Tiruchengode, Namakkal, Tamil Nadu – 637214  Country of origin: India  Best before 13-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40303286,Thai Chilli Coated Peanuts,150,150 g,g,"Crunchy & Nutty, Roasted, High In Protein & Dietary Fibre, No Cholesterol, Vegan",99,,89.1,,0.59,g,89.1,10% OFF,Happilo,Snacks & Branded Foods,Snacks & Namkeen,Namkeen & Savoury Snacks,,N,"About the Product:
With a unique texture and taste that will leave your taste buds in the bustling street markets of Thailand, our Happilo Premium Super Snack - Thai Chilli Peanut, Crunchy and Nutty, High in Protein and Dietary Fibre is a snack that you can indulge in guilt-free and is a feel-good treat that your days need!
Made with an authentic blend of freshly sourced ingredients, our treats are coated with delicious Thai chilli seasoning, and our snacks are preservative-free and completely vegan. Baked with love and the promise of premium quality, our snacks will keep your boring days filled with flavour and nutrition. Good for the soul and the gut, our treats are the ideal snacks to have in your pantry!
A must-have snack in your daily meals, you can enjoy them as a salad or soup topping and are best served with a hot beverage! These delicious crunchy snacks can be enjoyed by all. Explore our range online for your treats from Happilo where authenticity meets tradition leaving them tasting exactly how the particular dish needs to be.
Ingredients:
Peanuts, Rice Flour, Prebiotic fibre (Fructo- Oligosaccharides), Maize Starch, Modified Starch (INS1422), Seasoning (lodised Salt, Maltodextrin, Corn Starch, Dextrose, Garlic, Chilli, Edible Vegetable Fat, Acidity Regulator (INS330), Hydrolysed Vegetable Protein, Dehydrated Herbs, Anti-Caking Agent (INS 551), Flavour Enhancers (INS 627, INS 631)) & Sunflower Oil. Contain Added Flavours: Natural & Nature Identical Flavouring Substance.
Nutritional Facts:
As Per 25 g
1. Energy (Kcal) - 1362. Total Fat (g) -8.63. Saturated Fat (g) - 0.84. Sodium (mg) - 80.25. Total Carbohydrate (g) - 10.26. Dietary Fibre (g) - 1.37. Total Sugar (g) - 1.38. Protein (g) - 4.39. Calcium (mg) - 28.610. Iron (mg) - 0.4
How to Use:
1. Enjoy as a chaat.2. Use it as soup/salad topping.
Other Product Info:
EAN Code: 8906081128546  FSSAI: 10018043002117  Manufactured & Marketed by: Happilo International Pvt. Ltd. 17/A1, Maruti Arcade, Yeswanthpur, Bengaluru, Karnataka 560025  Country of origin: India  Best before 13-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40303285,Chilli Garlic Coated Peanuts,150,150 g,g,"Crunchy & Nutty, Roasted, High In Protein & Dietary Fibre, No Cholesterol, Vegan",99,,89.1,,0.59,g,89.1,10% OFF,Happilo,Snacks & Branded Foods,Snacks & Namkeen,Namkeen & Savoury Snacks,,N,"About the Product:
A versatile snack that you can add to any of your meals and the perfect snack that will help you increase your protein intake, our Happilo Premium Super Snack Chilli Garlic Peanut, Crunchy and Nutty, High in Protein and Dietary Fibre is a snack is low in fat and is the ideal healthy option for you and your family!
Made with freshly sourced ingredients and the goodness of garlic and seasoning that will keep you wanting more, our snacky treats are the option you need to choose to keep your immune system healthy as ever! Convenient and affordable, our snacks are vegan, and gluten-free and keep your bones healthy. Vegan, gluten-free and the snack that will bring you the goodness of flavour at every bite, our peanuts make sure that your pantries will need the restock that you crave so badly!A must-have snack in your daily meals, you can enjoy them as a salad or soup topping and are best served with a hot beverage! These delicious crunchy snacks can be enjoyed by all. Explore our range online for your treats from Happilo where authenticity meets tradition leaving them tasting exactly how the particular dish needs to be.
Ingredients:
Peanuts, Rice Flour, Prebiotic fibre (Fructo-Oligosaccharides), Maize Starch, Modified Starch (INS1422), Seasoning (Maltodextrin, lodised Salt, Garlic Powder, Chilli, Coriander, Corn Starch, Onion Powder, Flavour Enhancers (INS 627, INS 631), Acidity Regulator (INS 330), Anti-Caking Agent (INS 551), Antioxidant (INS 300)) & Sunflower Oil. Contain Added Flavours: Natural & Nature Identical Flavouring Substance.
Nutritional Facts:
As Per 25 g
1. Energy (Kcal) - 1362. Total Fat (g) -8.63. Saturated Fat (g) - 0.84. Sodium (mg) - 80.25. Total Carbohydrate (g) - 10.26. Dietary Fibre (g) - 1.37. Total Sugar (g) - 1.38. Protein (g) - 4.39. Calcium (mg) - 28.610. Iron (mg) - 0.4
How to Use:
1. Enjoy as a chaat.2. Use it as soup/salad topping.
Other Product Info:
EAN Code: 40303285  FSSAI: 10018043002117  Manufactured & Marketed by: Happilo International Pvt. Ltd. 17/A1, Maruti Arcade, Yeswanthpur, Bengaluru, Karnataka 560025  Country of origin: India  Best before 13-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
1231980,Sour Crawlers Soft Candy - Assorted Flavour,372,4 x 93 g,g,,200,,200,,0.54,g,200,,Chupa Chups,Snacks & Branded Foods,Chocolates & Candies,"Toffee, Candy & Lollypop",,N,"obtained server error, fill it manually"
900458750,Sour Crawlers Soft Candy - Assorted Flavour,93,93 g,g,,50,,50,,0.54,g,50,,Chupa Chups,Snacks & Branded Foods,Chocolates & Candies,"Toffee, Candy & Lollypop",,Y,
