product_id,product_desc,magnitude,product_weight,unit,product_USP,MRP,MRP_per_pack,selling_price,sp_per_pack,base_price,base_unit,subscription_price,discount_text,brand,main_category,sub_category1,sub_category2,avg_rating,children,about_the_product
40107061,Jamun Conserve With No Added Sugar,330,330 g,g,No Added Sugar,209,,179,,0.54,g,179,14% OFF,HappyChef,Gourmet & World Food,"Sauces, Spreads & Dips","Jams, Marmalade, Spreads",4.1,N,"From the Brand:
About the ProductCreated by international chefs and made from premium ingredients, this sugar-free conserve is perfect for all you sweet-toothed. Bursting with the fruitful flavour of sweet Jamun, this is a jar of sweet deliciousness that will move to the top of your snack favourites soon. HappyChef Jamun Conserve is a perfect party accompaniment that you could spread on a loaf of bread, bun, or on a cheeseboard. Bring out the chef in you with HappyChef's exciting range of products from sauces to dips and conserves and experience authenticity like never before.

Features: 
Handcrafted 
Authentic flavours 
Sweet deliciousness
Ingredients:
Jamun (45%), Polyols (ins420) Gelling Agent (ins 440), Preservative (ins 202). Contains Permitted Class Ii Preservative (ins 202).
How to Use:
Ready to eat 
Spread on bread or bun
Use on a cheeseboard
Storage information: Store in ambient temperature and dry, hygienic place, away from sunlight and heat source.
Please refrigerate after opening.
Other Product Info:
EAN Code: 40107061  Country Of Origin: India Manufacturer Name and Address: Triveni Industries. Gat No.152, Village Khalad, Taluka Purandhar, District Pune-412312  Marketed by: Supermarket Grocery Supplies Private Limited, Fairway Business Park, EGL, Challaghatta, Domlur, Bengaluru, 560071  FSSAI Number: 10019043002767  Best before 12-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40319168,"Millet Honey Cookies - With Jowar, Bajra & Ragi",73.6,73.6 g,g,"No Maida, High Fibre",50,,40,,0.54,g,40,20% OFF,McVitie's,Snacks & Branded Foods,Biscuits & Cookies,Cookies,4.2,N,"About the Product:
Mcvitie's Millet Honey Cookies With Goodness of Wholewheat, Jowar, Bajra, Ragi and 0% maida which is a good source of minerals, contains complex carbohydrates which aid in digestion and weight management, and aids in controlling blood pressure.
Ingredients:
Millets Flour (28.1%) [Sorghum (Jowar) (16.7%), Millet (Bajra) (8.8%), Ragi (2.6% ) ], Wheat Flour (Atta), Edible Vegetable Oil (Palm Oil), Sugar, Milk Solids, Honey (2.5%), Butter, Cashew Bits (1.8%), Raising Agents [INS 500(Ii), INS 503(Ii), INS 450(I)], Almonds (1.1%), Invert Sugar Syrup, Desiccated Coconut Powder, Lodised Salt, Nature Identical Flavouring Substances And Artificial Flavouring Substances (Milk, Vanilla), Emulsifiers [INS 322, INS 471, INS 472e]
Nutritional Facts:
(per 100g / per serve)
Energy: 487 kcal / 134 kcal
Protein: 7.6 g / 2 g
Carbohydrates: 61.5 g / 17 g
Total Sugars: 18.4 g / 5 g
Added Sugars: 10%
Total Fat: 11.2 g / 3.8 g
Saturated Fat: 9.4 g / 3 g
Monounsaturated Fat: 3 g
Polyunsaturated Fat: 2.8 g
Trans Fat: 0 g
Cholesterol: 0 mg
Sodium: 538 mg / 149 mg
Other Product Info:
EAN Code: 40319168  Manufacturer Name & Marketed by Address: United Biscuits Pvt. Ltd., Village Ogli, Yamuna Nagar Road, Kala-amb, Dist. Sirmour- 173030 (Himachal Pradesh), India. Country of Origin: India  FSSAI: 10012062000031  Best before 28-12-2024Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
30010739,Jalapeno Cheese Dip & Spread,150,150 g,g,Trans Fat Free,250,,212.5,,1.42,g,212.5,15% OFF,Wingreens Farms,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dips & Dressings,4,N,"About the Product:
Wingreens Farms Jalapeno Cheese Dip is made from fresh jalapeno and cheese. It is a velvety, spicy and creamy dip. This creamy dip is full of authentic and unique flavours. It contains vitamin B12, a natural plant compound and powerful health benefits. It goes well with burgers, salad dressings and even as a dip with grilled sandwiches and chips.
Ingredients:
Sunflower Oil, Water, Jalapenos (5%), Sugar, Cheese Powder (3%), Milk Solids, Iodized Salt, Thickeners (INS1442 & INS415), Acidity Regulators (INS260 & INS330) & Permitted Antioxidant (INS386). Contains Permitted Class Ii Preservatives (Ins202 & Ins211). Contains Added Flavor (Nature -identical Flavoring Substance).
Nutritional Facts:
Per 100g:

Energy 328kcal
Protein 1.45g,
Total Carbohydrates 9 28g,
Sugar 3.46g,
Total Fat 31.6g,
Saturated Fat 17.41g,
Trans Fat Free
How to Use:
Can be used as a dip or a spread with nachos, pita bread, bruschetta, crackers and chips or to add a spicy, cheesy twist to any dishes.
Other Product Info:
EAN Code: 8906065651016  Country of origin: India  Manufactured by: WINGREENS FARMS PVT LTD, B-19 Info Technology Park, Sector 34, Gurugram, Haryana 122001 Marketed by: WINGREENS FARMS PVT LTD, B-19 Info Technology Park, Sector 34, Gurugram, Haryana 122001  Best before 11-11-2024  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40319169,"Millet Almond Cookies - With Jowar, Bajra & Ragi",73.6,73.6 g,g,"No Maida, High Fibre",50,,40,,0.54,g,40,20% OFF,McVitie's,Snacks & Branded Foods,Biscuits & Cookies,Cookies,3.8,N,"About the Product:
Mcvitie's Millet Almond Cookies With Goodness of Wholewheat, Jowar, Bajra, Ragi and 0% maida which is a good source of minerals, contain complex carbohydrates which aid in digestion and weight management, aids in controlling blood pressure as well.
Ingredients:
Millets Flour (28.1%) [Sorghum (Jowar) (16.7%), Millet (Bajra) (8.8%), Ragi (2.6% ) ], Wheat Flour (Atta), Edible Vegetable Oil (Palm Oil), Sugar, Milk Solids, Honey (2.5%), Butter, Cashew Bits (1.8%), Raising Agents [INS 500(Ii), INS 503(Ii), INS 450(I)], Almonds (1.1%), Invert Sugar Syrup, Desiccated Coconut Powder, Lodised Salt, Nature Identical Flavouring Substances And Artificial Flavouring Substances (Milk, Vanilla), Emulsifiers [INS 322, INS 471, INS 472e]
Nutritional Facts:
Energy: 483 kcal / 133 kcal
Protein: 7.5 g / 2 g
Carbohydrates: 19.2 g / 5 g
Total Sugars: 18 g / 5 g
Added Sugars: 10%
Total Fat: 11.1 g / 3 g
Saturated Fat: 9.3 g / 3 g
Monounsaturated Fat: 3 g
Polyunsaturated Fat: 2.88 g
Trans Fat: 0 g
Cholesterol: 0 mg
Sodium: 527 mg / 145 mg
Dietary Fiber: 2 g
Other Product Info:
EAN Code: 40319169  Manufacturer Name & Marketed by Address: United Biscuits Pvt. Ltd., Village Ogli, Yamuna Nagar Road, Kala-amb, Dist. Sirmour- 173030 (Himachal Pradesh), India. Country of Origin: India  FSSAI: 10012062000031  Best before 28-12-2024Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40256186,"Red Lentil Fusilli Pasta - 100% Masoor Dal, Plant-based Protein, No Wheat/Rice",200,200 g,g,,295,,295,,1.48,g,295,,Pink Harvest Farms,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Pasta & Macaroni,4.8,N,"About the Product:
Pink Harvest's 100% Red Lentil Fusilli Pasta, 200g, is a classic treat for your lunch or dinner meal. The Red lentil pasta is made with 100% masoor dal without any wheat or rice. Every box of Pink Harvest's Red Lentil Pasta comes with the goodness of 23g of protein and 15g of fiber. The real red lentils with which the pasta is made is certainly a healthier choice than regular pasta which is made with maida or wheat. Explore the entire range of Pink Harvest including chia seeds, quinoa, fettuccine and spaghetti on Big Basket!
Ingredients:
Red Lentil, Less Than 2% Of Xanthan Gum, Isabgol
Nutritional Facts:
Per 100g:

Calories: 333 kcal
Total Fat: 0.97g
Sodium: 0mg
Total Carbohydrate: 58g
Dietary Fibre: 15g
Sugars: 1.89g
Protein: 23g
Other Product Info:
EAN Code: 40256186  FSSAI No: 11519016000267  Manufactured & Marketed by: Processed & Packed By: PPL Pink Harvest Ltd, D-201, TTC Industrial Area, MIDC Turbhe, Navi Mumbai 400705 & Pink Harvest Farms India Pvt Ltd, 10th Floor, Regent Chamber, Nariman Point, Mumbai 400021  Country of origin: India  Best before 08-08-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40282384,"Ready To Cook Malabar Paratha, Delicious Frozen",400,400 g,g,No Added Preservatives,150,,135,,0.34,g,135,₹15 OFF,Aashirvaad,Snacks & Branded Foods,Frozen Veggies & Snacks,Frozen Indian Breads,3.9,N,"About the Product:
A delicious dish in just minutes! Don’t believe it? Get Aashirvaad ready to cook Malabar Paratha. A wholesome dish conveniently ready for you in a matter of minutes. Just heat the frozen paratha on both sides and your dish is ready instantly!Aashirvaad brings you a popular South Indian flatbread – Malabar Paratha or popularly known as Parotta. It is crispy, flaky and melt-in-your-mouth tasty. Pair it with your favourite sabji or dal, and you can enjoy a satisfying meal. The frozen paratha contains no added preservatives and is made with the highest quality ingredients. So, you can enjoy it whenever you crave something tasty and homely.Want to add some excitement to your daily meals? Aashirvaad ready to cook Parathas and Naan range is the answer. Aashirvaad, a brand known for quality products, brings you a range of frozen Parathas and Naans. You can choose from tasty options like Tandoori Naan, Garlic & Coriander Naan, Aloo Paratha and Paneer Paratha.
Features:
Aashirvaad Malabar Paratha: Now enjoy this popular and loved dish from Kerala in the comfort of your homeReady to Cook Paratha: This delicious and tasty dish is also quick and easy to prepare, just heat it on both sides and it is ready to eatNo Added Preservatives: Made using the highest quality ingredients with excellent care and hygienic processesFrozen Paratha & Naan Range: Aashirvaad’s range also includes mouth-watering options like Garlic & Coriander Naan, Tandoori Naan, Aloo Paratha, and Paneer ParathaDelicious & Authentic Taste: Brought to you by India’s no. 1 atta, Aashirvaad, these mouth-watering naans are inspired by recipes of ITC Master Chefs
Other Product Info:
EAN Code: 40282384FSSAI No: 10012031000312Manufactured By: Global Gourmet Pvt Ltd Unit-1, 296, G.I.D.C Estate Makarpura, Vadodara, Gujarat-390010, Lic. When. 10013021000868Marketed By: Itc Limited, 37, J.L Nehru Road, Kolkata-700071Country of origin: IndiaBest before 12-02-2025Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40230428,Garlic Chilli Chutney,250,250 g,g,,94,,94,,0.38,g,94,,VEEBA,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dips & Dressings,4.1,N,"About the Product:
Veeba’s Garlic Chilli Chutney is a perfect blend of Garlic, red chillies and spices and condiments. It has a vibrant flavour that makes its presence felt in everything. This Versatile sauce has multiple usages across cuisines. It can be used as a dipping sauce for dim sum and spring rolls and also as a ‘Tadka’ for Indian favourites like RajmaChawal and Dal Makhni.
Ingredients:
Red Chillies (28.5%), Water, Tomato Paste, Garlic (12.0 %), Sugar, Refined Soyabean Oil, Iodised Salt, Natural Flavouring Substances, Soyabean Sauce [Water, Soyabean, Wheat, Iodised Salt, Acidity Regulator (INS260), Flavour Enhancers (INS627, INS631) and Preservative (INS202)], Acidity Regulator (INS260) and Stabilizer (INS1422).
How to Use:
1. Toss up your veggies, meats, eggs, fish and more for a quick and delicious stir fry.
2. Use a dipping sauce for your momos and other Indian snacks & other dishes.
Other Product Info:
EAN Code: 40230428  FSSAI No: 10018013001531  Manufactured & Marketed by: Veeba foods Services Private LimitedSP 3-7 , RIICO INDUSTRIAL AREA KESHWANA TEHSIL KOTPUTLI, JAIPUR RAJASTHAN 303108 Country of origin: India  Best before 12-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40073896,"Soan Papdi, Mb",450,450 g,g,Ethnic Flaky Sweet,135,,118.8,,0.26,g,118.8,12% OFF,Bikaji,Snacks & Branded Foods,Indian Mithai,"Tinned, Packed Sweets",4.1,N,"About the Product:
Sohan papdi (son papri or soan papdi) is a popular north indian dessert. It is usually cube-shaped or served as flakes, and has a crisp and flaky texture.
Ingredients:
Ethnic Flaky Sweet With Pistachios and Almonds. Gluten Free. No Added Color and Preservatives. Made From Vegetable Oil.
How to Use:
Ready to eat
Other Product Info:
EAN Code: 8906005503633  Country Of Origin: India For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40085510,Flavoured Cream Wafer Roll - Cappuccino,320,320 g,g,Zero Trans Fat,300,,300,,0.94,g,300,,Twister,Gourmet & World Food,Chocolates & Biscuits,"Cookies, Biscotti, Wafer",4.5,N,"About the Product:
Cappuccino cream flavoured wafer rolls - very crispiest texture and pleasant odour and flavour.
Allergen information: Manufactured on shared equipment that process peanuts, tree nut, milk, soy and wheat.
Weight : 320 g
Store in cool, dry place away from direct sunlight and heat.
Ingredients:
Sugar, Wheat Flour, Vegetable Oil, Whey Powder, Milk Solids, Cocoa Powder, Emulsifier (322 Soy), Coffee, Salt Flavour
Nutritional Facts:
140 kcal / serving of 30 g
How to Use:
Refreshing wafer - to be consumed directly
Other Product Info:
EAN Code: 40085510  Manufacturer Name & Address: PT.Perusahaan Industri Ceres Bandung 40256 , Indonesia.  Marketed by: Magnum Chocolater, 15 E.V.K Sampath Road, Chennai - 600 007.  Country of origin: Indonesia  Best before 26-03-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
40109364,Handmade Papad - Chana Masala,200,200 g,g,Crispy & Tasty,85,,69,,0.35,g,69,19% OFF,Tasties,Snacks & Branded Foods,Ready To Cook & Eat,"Papads, Ready To Fry",4,N,"From the Brand:
About the ProductAdd some flavoursome crunch to your meal with this thin and crispy snack. Prepared with authentic, premium quality ingredients and a flavorful taste, Tasties Papad - Chana Masala is a snack that is loved by foodies of all ages. Pair this crunchy snack with your meal or have it dipped in green chutney, this tasty goodness will soon climb up the ladder to take up the spot of being your family and friends' favourite go-to. Serve these during mealtime or snack time and watch them disappear in seconds. Everything from ready to fry snacks to a range of papads, try Tasties range of irresistible snacks that will make you fall in love. Features:

Ready to fry
Authentic and crispy
Super tasty
Ingredients:
Bengal Gram Flour (58%), Black Gram Flour, Spices & Condiments (4.5% - Red Chilli Powder, Carom Seeds (Ajwain) & Asafoetida), Iodized Salt, Raising Agents (INS 500(i) & INS 500(ii)), Edible Vegetable Oil (Refined Cottonseed Oil), Sugar, and Acidity Regulator (INS 330).
Nutritional Facts:
Per 100 g:

Energy 338.89 kcal
Protein 19.84 g
Carbohydrates 56.04 g
Sugar 2.24 g 
Fat 3.93 g
How to Use:
Remove the pouch
Fry or roast 
Serve it hot
Other Product Info:
EAN Code:890425704274 Country of origin: India Manufacturer name & address: Annkoot Agro Food Pvt. Ltd. Khasra No. 2113/1749 & 1749/5, Near Kissan Kanya School, Nagori BeraMandore Road, Jodhpur, Rajasthan 342 304Marketed by: Innovative Retail Concepts Pvt. Ltd., Ranka Junction, No. 224, 4th Floor, Vijinapura, Old Madras Road, K. R. Puram, Bengaluru - 560016 FSSAI Number : 10019043002767 Best Before 12-10-2024 Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 | Email: customerservice@bigbasket.com
"
