product_id,product_desc,magnitude,product_weight,unit,product_USP,MRP,MRP_per_pack,selling_price,sp_per_pack,base_price,base_unit,subscription_price,discount_text,brand,main_category,sub_category1,sub_category2,avg_rating,children,about_the_product
20004598,"Strong Assam Tea - Black Tea, Rich Aroma",250,250 g,g,,135,,121.5,,0.49,g,121.5,₹14 OFF,Tata Tea Gemini ,Beverages,Tea,Leaf & Dust Tea,4,N,"About the Product:
This dust tea is made with selected handpicked Assam tea from the finest tea gardens in Assam. The strong taste with a rich aroma makes it a delightful hot beverage. Enjoy it with your loved ones.
Ingredients:
A dust tea made with select Assam teas to ensure that you get a strong tasting and richly coloured cup of tea.
Nutritional Facts:
Nutritional information per serve (2.5g Tea) (Typical values):

Energy- 0 kcal,
Protein- 0 g
Carbohydrate- 0 g
Sugar- 0 g
Fat- 0 g
Storage and Uses:
Store the tea in a dry container in a cool, dry place after opening the pack, bring fresh water to boil and add a pinch of tea leaves. Add Milk and Sugar as per taste.
Other Product Info:
EAN Code: 20004598  Country Of Origin: India Manufactured & Marketed by: Tata Global Beverages Ltd, 3rd Floor Block C, Kirloskar Business Park, Hebbal, Bengaluru 560024  Best before 11-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
20004597,"Strong Assam Tea - Black Tea, Rich Aroma",100,100 g,g,,55,,55,,0.55,g,55,,Tata Tea Gemini ,Beverages,Tea,Leaf & Dust Tea,4,Y,"About the Product:
Launched in 1978, Tata Tea Gemini is a premium blend made from the choicest teas sourced from the valleys of the Brahmaputra River in Assam. The signature bright brown colour of the tea symbolises the balance of taste with the right amount of strength. The brand comes in a pack inspired by local Kalamkari art forms that are a symbol of the pride of the Telangana region. The rich aroma coupled with the strong taste will give the perfect start. These will rekindle your soul and set the tone for the day. One in three households in India wakes up to a cup of Tata Tea. Tata Tea goes beyond being just a cup of tea - it is a fresh start to a new day for millions of Indians.
Ingredients:
A dust tea made with select Assam teas to ensure that you get a strong tasting and richly coloured cup of tea.
Nutritional Facts:
Nutritional information per serve (2.5g Tea) (Typical values):

Energy- 0 kcal,
Protein- 0 g
Carbohydrate- 0 g
Sugar- 0 g
Fat- 0 g
Storage and Uses:
Store the tea in a dry container in a cool, dry place after opening the pack, bring fresh water to boil and add a pinch of tea leaves. Add Milk and Sugar as per taste.
Other Product Info:
EAN Code:20004597 Country Of Origin: India Manufactured & Marketed by: Tata Global Beverages Ltd, 3rd Floor Block C, Kirloskar Business Park, Hebbal, Bengaluru 560024  Best before__PSL__days from delivery date  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket. com
"
20004599,Strong Assam Tea - Black,500,500 g,g,,265,,265,,0.53,g,265,,Tata Tea Gemini ,Beverages,Tea,Leaf & Dust Tea,4,Y,"About the Product:
Strong Tea For Strong Family Relationships. Over 35 years ago, Tata Tea began its journey with packaged tea market in India. Today, Tata Tea goes beyond being just a cup of tea - it is a fresh start to a new day for millions of Indians. With its extensive range of variants through national and regional brands, Tata Tea understands the regional preferences of its consumers like no other, delivering the perfect cup of tea in a country as diverse as India. One in three households in India wakes up to a cup of Tata Tea.
Ingredients:
A dust tea made with select Assam teas to ensure that you get a strong tasting and richly coloured cup of tea.
Other Product Info:
EAN Code: 20004599  Country Of Origin: India Manufactured & Marketed by: Tata Global Beverages Ltd, 3rd Floor Block C, Kirloskar Business Park, Hebbal, Bengaluru 560024  Best before 11-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
Nutritional Facts:
Nutritional information per serve (2.5g Tea) (Typical values):

Energy- 0 kcal,
Protein- 0 g
Carbohydrate- 0 g
Sugar- 0 g
Fat- 0 g
Storage and Uses:
Store the tea in a dry container in a cool, dry place after opening the pack, bring fresh water to boil and add a pinch of tea leaves. Add Milk and Sugar as per taste.
"
40117938,"Thar Aloe Vera Juice - Rejuvenates Skin & Hair, No Added Sugar",1000,1 L,ml,"No Artificial Colours, No Added Sugar",299,,249,,249,L,249,17% OFF,Kapiva,Beverages,Fruit Juices & Drinks,Juices,4.2,N,"About the Product:
One of our bestsellers, Kapiva Aloe Vera Juice is sourced from the best quality Aloe Vera from Rajasthan. The leaves are juiced just within 4 hours of being cut, ensuring all nutrients remain intact. Kapiva Aloe Vera Juice can help you get luscious hair and smooth skin. Have Kapiva Aloe Vera Juice every day for rejuvenating skin and hair.
ALOE VERA JUICE FOR SKIN: Daily consumption of our pure aloe vera juice has a radiant effect on the skin. It helps provide a natural and healthy glow to the skin and keeps skin allergies in check.
GOOD FOR CONSTIPATION: It helps cure constipation and protects the liver, aiding it in processing and removing the impurities in the bloodstream. Like oil for an engine, our juice keeps the liver efficient.
AIDS WEIGHT MANAGEMENT: It helps boost immunity and builds a healthy digestive system. Daily consumption of our juice helps reduce the fat content in the body and improve muscle tone.
Ingredients:
100% Pure Aloe Vera Juice, Citric Acid (Ph Stabilizer) Less Than 0.1%, Sodium Benzoate And Potassium Sorbate (Each) Used As Preservatives.
Other Product Info:
EAN Code: 40117938  Country of origin: India  FSSAI No: 8906082520011 Manufactured & Marketed by: Adret Retail Pvt. Ltd. (Kapiva Ayurveda), 1, HIA, Jodhpur (Raj), India 342001.  Best before 28-07-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com
Features:
It is great for hair and skin
Great for immunity and body detox
Maintains the sugar level
How to Use:
30ML ON AN EMPTY STOMACH: This juice comes in a 1-litre bottle. Mix 30ml of Aloe Vera Juice in a glass of water (room temperature) and consume it on an empty stomach in the morning. If you are comfortable with its taste, you can also have a shot of 30ml without water to gain a higher nutritional value.
"
40128174,Premium Tea - With 20% Extra Long Leaf,500,500 g,g,,315,,239,,0.48,g,239,24% OFF,emperia,Beverages,Tea,Leaf & Dust Tea,3.9,N,"From the Brand:
About the Product
Emperia Tea comes with long leaves which stand out from other products and provides an unforgettable taste of premium tea which is uniquely crafted for tea lovers. It is sourced from India's finest tea plantations and offers a unique blend specially curated for all tea lovers across the country. It is made using a delightful combination of taste and aroma that lets you experience and enjoy a delightful cup of tea every time and any time of the day.
It's the ideal beverage for a tea lover to kick start their day and stay healthy. Serve it hot with some snacks on the table to your friends and family and see the bond getting stronger with each sip you take.
Ingredients:
Tea
Benefits:
Boosts your immune system,
Contains high amounts of vitamins C, D, and K and riboflavin, as well as good amounts of the minerals calcium, magnesium, iron, zinc, sodium, nickel, and fluoride.
How to Use:
Open the pack and use the required amount of tea powder to make your beverage.
Other Product Info:
EAN Code: 40128174 Country Of Origin: India Manufacturer name & address: Masterblend Industries Pvt. Ltd. Plot No. 12, Sector Ecotech – 12, Greater Noida Gautam Budh Nagar, Uttar Pradesh 201306Marketed by: Innovative Retail Concepts Pvt. Ltd., Ranka Junction, No. 224, 4th Floor, Vijinapura, Old Madras Road, K. R. Puram, Bengaluru - 560016 FSSAI Number: 10019043002767 Best before 08-02-2025
Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date. For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket. com
"
1200606,Guava Fruit Power Juice,1080,6x180 ml,ml,,120,,104.53,,0.1,ml,104.53,13% OFF,Real,Beverages,Fruit Juices & Drinks,Juices,4.1,N,"About the Product:
Blessed with numerous nutrients of nature, the pink guava is well known for its great taste and numerous health benefits. Today, Réal Fruit Power has a range of 16 exciting variants of fruit juices - from the exotic Indian Mango, Mosambi, Guava, Plum & Litchi to international favourites like Pomegranate, Tomato, Cranberry, Peach, Blackcurrant, Apricot & Grape and the basic Orange, Pineapple, Apple & Mixed Fruit.
Ingredients:
Water, Guava Pulp (24.9%), Sugar, Acidity Regulator (Ins 330), Stabilizer (Ins 440), Antioxidant (Ins 300) And Salt. Contains Added Nature Identical Guava Flavour. No Added Colour Or Preservatives.
Nutritional Facts:
Per 100 ml (Approx.):

Energy: 60 kcal
Protein: 0.1 g
Carbs: 15 g
Fat: 0 g
Sodium: 20 mg
Potassium: 10 mg
Calcium: 7 mg
Iron: 0.5 mg
Natural fruit sugars: 2.5 g
Added sugar: 12.5 g
How to Use:
Consume immediately after opening the pack
Store in clean, dry hygienic conditions away from direct sunlight.
Other Product Info:
EAN Code: 1200606  Country Of Origin: India  Manufacturer Name & Address: Dabur India Ltd. Plot No-22, Site 4, Sahibabad, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad, Uttar Pradesh 201010  Marketed By: Dabur India Ltd. Dabur House, Kaushambi, Sahibabad, Ghaziabad, 201010  Best before 10-11-2024  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
265842,Fruit Power Guava Juice,180,180 ml,ml,Zero Fat,20,,18.67,,0.1,ml,18.67,7% OFF,Real,Beverages,Fruit Juices & Drinks,Juices,4.1,Y,"About the Product:
Blessed with numerous nutrients of nature, the pink guava is well known for its great taste and numerous health benefits. Today, Réal Fruit Power has a range of 16 exciting variants of fruit juices - from the exotic Indian Mango, Mosambi, Guava, Plum & Litchi to international favourites like Pomegranate, Tomato, Cranberry, Peach, Blackcurrant, Apricot & Grape and the basic Orange, Pineapple, Apple & Mixed Fruit.
Ingredients:
Water, Guava Pulp (24.9%), Sugar, Acidity Regulator (Ins 330), Stabilizer (Ins 440), Antioxidant (Ins 300) And Salt. Contains Added Nature Identical Guava Flavour. No Added Colour Or Preservatives.
Nutritional Facts:
Per 100 ml (Approx.):

Energy: 60 kcal
Protein: 0.1 g
Carbs: 15 g
Fat: 0 g
Sodium: 20 mg
Potassium: 10 mg
Calcium: 7 mg
Iron: 0.5 mg
Natural fruit sugars: 2.5 g
Added sugar: 12.5 g
Storage:
Consume immediately after opening the pack
Store in clean, dry hygienic conditions away from direct sunlight.
Other Product Info:
EAN Code: 8901207043239  Country of origin: Nepal Manufacturer Name & Address: Dabur India Ltd. Plot No-22, Site 4, Sahibabad, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad, Uttar Pradesh 201010  Marketed by: Dabur India Ltd. Dabur House, Kaushambi, Sahibabad, Ghaziabad, 201010  Best before 10-11-2024  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
229930,Fruit Power Guava Juice,1000,1 L,ml,Zero Fat,120,,116.4,,116.4,L,116.4,₹4 OFF,Real,Beverages,Fruit Juices & Drinks,Juices,4.1,Y,"About the Product:
Blessed with numerous nutrients of nature, the 'Pink' guava is well known for its great taste and endless health benefits. Every day, we pick, create and share only the best quality of pink guavas straight from the foothills of Karnataka. The supreme taste and goodness of the ‘pink’ guavas are packed into each pack of Réal Guava. It’s not just the colour pink, but the aroma, nutrition and taste of the rarest of Pink guavas of the Deccan plateau that makes Réal guava unique. We bring to life not only the tastiest of the beverages but also the healthiest. This is ensured by a six-layered Tetra Pak that keeps all germs, air, sunlight and harmful UV rays away. The packaging helps it stay protected from harmful bacteria, preserve the nutritive value and keeps it fresh till the last sip just like any other guava juice.
Ingredients:
Water, Guava Pulp (24.9%), Sugar, Acidity Regulator (Ins 330), Stabilizer (Ins 440), Antioxidant (Ins 300) And Salt.contains Added Nature Identical Guava Flavour. No Added Colour Or Preservatives.
Nutritional Facts:
Per 100 ml (Approx.):

Energy - 60 kcal
Protein - 0.1 g
Carbohydrates - 15 g
Fat - 0 g
Sodium - 20 mg
Potassium - 10 mg
Calcium - 7 mg
Iron - 0.5 mg
Natural fruit sugars - 2.5 g
Added sugar - 12.5 g
Features:
Pink Guava is enriched with tons of nutrients that are beneficial to the body.
No added preservatives.
Other Product Info:
EAN Code: 8901888008053  Country of origin: Nepal Manufacturer Name & Address: Dabur India Ltd. Plot No-22, Site 4, Sahibabad, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad, Uttar Pradesh 201010  Marketed by: Dabur India Ltd. Dabur House, Kaushambi, Sahibabad, Ghaziabad, 201010  Best before 10-11-2024  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
1200125,Fruit Power Guava Juice,2000,2x1 L,ml,,240,,228.14,,114.07,L,228.14,₹12 OFF,Real,Beverages,Fruit Juices & Drinks,Juices,4.1,Y,"About the Product:
Real Fruit Guava Power Juice in your daily palate can be very beneficial in the long run. Guava fruit is full of minerals and nutrients that are very important for the proper functioning of the body's organs. The benefits of this fruit can be derived easily from the Real Guava Juice. A glass full of this juice is a great alternative to the harmful aerated drinks available in the market and can bring about a refreshing change in your daily lifestyle. Real guava juice has an appetizing power and is ideal for consumption between meals. The nectar is enriched with the natural juice of the fruit and has no added colour and preservatives that can cause adverse side effects.
Ingredients:
Water, Guava Pulp (24.9%), Sugar, Acidity Regulator (INS 330), Stabilizer (INS 440), Antioxidant (INS 300) and Salt.
Other Product Info:
EAN Code: 1200125  Country of origin: Nepal Manufacturer Name & Address: Dabur India Ltd. Plot No-22, Site 4, Sahibabad, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad, Uttar Pradesh 201010  Marketed by: Dabur India Ltd. Dabur House, Kaushambi, Sahibabad, Ghaziabad, 201010  Best before 11-02-2025  Disclaimer: The expiry date shown here is for indicative purposes only. Please refer to the information provided on the product package received at delivery for the actual expiry date.  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
1209765,Fruit Power Juice - Guava/Amrud,3000,3X1 L,ml,,360,,338.72,,112.91,L,338.72,₹21 OFF,Real,Beverages,Fruit Juices & Drinks,Juices,4.1,Y,"About the Product:
Blessed with numerous nutrients of nature, the Pink guava is well known for its great taste and numerous health benefits.
Ingredients:
Water, guava pulp (24.9%), sugar, acidity regulator (INS 330), stabilizer (INS 440), antioxidant (INS 300) and salt.Contains added nature identical guava flavour.No added colour or preservatives.
Nutritional Facts:
Per 100 ml (Approx.):• Energy: 60 kcal• Protein: 0.1 g• Carbs: 15 g• Fat: 0 g• Sodium: 20 mg• Potassium: 10 mg• Calcium: 7 mg• Iron: 0.5 mg• Natural fruit sugars: 2.5 g• Added sugar: 12.5 g
Other Product Info:
EAN Code: 1209765  Country Of Origin: India  Manufacturer Name & Address: Dabur India Ltd. Plot No-22, Site 4, Sahibabad, Sahibabad Industrial Area, Sahibabad Industrial Area, Ghaziabad, Uttar Pradesh 201010  Marketed by: Dabur India Ltd. Dabur House, Kaushambi, Sahibabad, Ghaziabad, 201010  Best before 11-02-2025  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, Ranka Junction 4th Floor, Tin Factory bus stop. KR Puram, Bangalore - 560016 Email:customerservice@bigbasket.com
"
